# Day length (hours): 18
# Light PAR (micromol m-2 s-1): day: 145 night: 0
# Temperature (deg C): day: 22 night: 17
# CO2 (Pa): day: 3000
# Clock Genotype : WT
t,leaf_num,rosette,temp,light,root,co2,mf,starch,rosette_fw
468,9,0.003416,22,145,0.000088,3000,0.000019,0.000093,0.03796
469,9,0.003474,22,145,0.000091,3000,0.00002,0.0001,0.038605
470,9,0.003534,22,145,0.000094,3000,0.000021,0.000106,0.039262
471,9,0.003594,22,145,0.000098,3000,0.000023,0.000113,0.039929
472,9,0.003655,22,145,0.000101,3000,0.000024,0.00012,0.040608
473,9,0.003717,22,145,0.000104,3000,0.000025,0.000127,0.041298
474,9,0.00378,22,145,0.000108,3000,0.000027,0.000134,0.042
475,9,0.003844,17,0,0.000111,3000,0.000027,0.000134,0.042714
476,9,0.00391,17,0,0.000115,3000,0.000024,0.000116,0.04344
477,9,0.003976,17,0,0.000119,3000,0.000021,0.000099,0.044179
478,9,0.004044,17,0,0.000123,3000,0.000017,0.000083,0.04493
479,9,0.004112,17,0,0.000127,3000,0.000014,0.000068,0.045694
480,9,0.004182,17,0,0.000131,3000,0.000011,0.000053,0.046471
